no,topik,subtopik,soal,jawaban,contoh,konteks,Link sumber buku
184,organ tubuh manusia dan hewan,pernapasan manusia,mengapa paru-paru disebut organ pernapasan utama manusia?,paru-paru disebut organ pernapasan utama manusia karena di sanalah oksigen masuk ke darah dan karbon dioksida dikeluarkan dari tubuh.,"saat kita menarik napas, dada terasa mengembang karena paru-paru terisi udara.",paru-paru bekerja bersama saluran pernapasan lain untuk menjaga tubuh tetap mendapat oksigen.,https://www.omahbse.com/ktsp/file/sd-5_ipa_013/
185,organ tubuh manusia dan hewan,pernapasan manusia,kenapa paru-paru disebut organ pernapasan utama manusia?,paru-paru disebut organ pernapasan utama manusia karena di sanalah oksigen masuk ke darah dan karbon dioksida dikeluarkan dari tubuh.,"saat kita menarik napas, dada terasa mengembang karena paru-paru terisi udara.",paru-paru bekerja bersama saluran pernapasan lain untuk menjaga tubuh tetap mendapat oksigen.,https://www.omahbse.com/ktsp/file/sd-5_ipa_013/
186,organ tubuh manusia dan hewan,pernapasan manusia,bagaimana paru-paru disebut organ pernapasan utama manusia?,paru-paru disebut organ pernapasan utama manusia karena di sanalah oksigen masuk ke darah dan karbon dioksida dikeluarkan dari tubuh.,"saat kita menarik napas, dada terasa mengembang karena paru-paru terisi udara.",paru-paru bekerja bersama saluran pernapasan lain untuk menjaga tubuh tetap mendapat oksigen.,https://www.omahbse.com/ktsp/file/sd-5_ipa_013/
187,organ tubuh manusia dan hewan,pernapasan manusia,apa fungsi diafragma saat bernapas?,diafragma membantu mengubah besar kecilnya rongga dada sehingga udara dapat masuk dan keluar dari paru-paru dengan lancar.,"saat kita menarik napas dalam, perut terasa bergerak naik turun karena diafragma bekerja.",diafragma adalah otot penting dalam sistem pernapasan manusia.,https://www.omahbse.com/ktsp/file/sd-5_ipa_013/
188,organ tubuh manusia dan hewan,pernapasan manusia,apa fungsi diafragma saat bernapas?,diafragma membantu mengubah besar kecilnya rongga dada sehingga udara dapat masuk dan keluar dari paru-paru dengan lancar.,"saat kita menarik napas dalam, perut terasa bergerak naik turun karena diafragma bekerja.",diafragma adalah otot penting dalam sistem pernapasan manusia.,https://www.omahbse.com/ktsp/file/sd-5_ipa_013/
189,organ tubuh manusia dan hewan,pernapasan manusia,apa fungsi diafragma saat bernapas?,diafragma membantu mengubah besar kecilnya rongga dada sehingga udara dapat masuk dan keluar dari paru-paru dengan lancar.,"saat kita menarik napas dalam, perut terasa bergerak naik turun karena diafragma bekerja.",diafragma adalah otot penting dalam sistem pernapasan manusia.,https://www.omahbse.com/ktsp/file/sd-5_ipa_013/
190,organ tubuh manusia dan hewan,alat pernapasan hewan,apa fungsi insang pada ikan?,insang berfungsi mengambil oksigen yang terlarut di dalam air dan mengeluarkan karbon dioksida.,ikan yang hidup di akuarium bernapas dengan membuka dan menutup mulutnya untuk membantu air lewat insang.,insang menjadi alat pernapasan yang sesuai untuk hewan air agar tetap bisa bertahan hidup.,https://www.omahbse.com/ktsp/file/sd-5_ipa_013/
191,organ tubuh manusia dan hewan,alat pernapasan hewan,apa fungsi insang pada ikan?,insang berfungsi mengambil oksigen yang terlarut di dalam air dan mengeluarkan karbon dioksida.,ikan yang hidup di akuarium bernapas dengan membuka dan menutup mulutnya untuk membantu air lewat insang.,insang menjadi alat pernapasan yang sesuai untuk hewan air agar tetap bisa bertahan hidup.,https://www.omahbse.com/ktsp/file/sd-5_ipa_013/
192,organ tubuh manusia dan hewan,alat pernapasan hewan,apa fungsi insang pada ikan?,insang berfungsi mengambil oksigen yang terlarut di dalam air dan mengeluarkan karbon dioksida.,ikan yang hidup di akuarium bernapas dengan membuka dan menutup mulutnya untuk membantu air lewat insang.,insang menjadi alat pernapasan yang sesuai untuk hewan air agar tetap bisa bertahan hidup.,https://www.omahbse.com/ktsp/file/sd-5_ipa_013/
193,organ tubuh manusia dan hewan,alat pencernaan manusia,mengapa usus halus sangat penting dalam pencernaan?,usus halus penting karena di bagian inilah sari-sari makanan diserap dan diedarkan ke seluruh tubuh melalui darah.,"setelah makanan dicerna di lambung, nutrisinya diserap usus halus lalu dipakai tubuh untuk energi dan pertumbuhan.",penyerapan nutrisi di usus halus memastikan tubuh mendapatkan zat makanan yang dibutuhkan.,https://www.omahbse.com/ktsp/file/sd-5_ipa_013/
194,organ tubuh manusia dan hewan,alat pencernaan manusia,kenapa usus halus sangat penting dalam pencernaan?,usus halus penting karena di bagian inilah sari-sari makanan diserap dan diedarkan ke seluruh tubuh melalui darah.,"setelah makanan dicerna di lambung, nutrisinya diserap usus halus lalu dipakai tubuh untuk energi dan pertumbuhan.",penyerapan nutrisi di usus halus memastikan tubuh mendapatkan zat makanan yang dibutuhkan.,https://www.omahbse.com/ktsp/file/sd-5_ipa_013/
195,organ tubuh manusia dan hewan,alat pencernaan manusia,bagaimana usus halus sangat penting dalam pencernaan?,usus halus penting karena di bagian inilah sari-sari makanan diserap dan diedarkan ke seluruh tubuh melalui darah.,"setelah makanan dicerna di lambung, nutrisinya diserap usus halus lalu dipakai tubuh untuk energi dan pertumbuhan.",penyerapan nutrisi di usus halus memastikan tubuh mendapatkan zat makanan yang dibutuhkan.,https://www.omahbse.com/ktsp/file/sd-5_ipa_013/
196,organ tubuh manusia dan hewan,peredaran darah,apa tugas jantung dalam tubuh manusia?,jantung bertugas memompa darah ke seluruh tubuh agar oksigen dan zat makanan bisa sampai ke semua organ.,"saat berlari, denyut jantung menjadi lebih cepat karena tubuh membutuhkan lebih banyak oksigen.",jantung menjaga peredaran darah tetap lancar sehingga tubuh bisa terus beraktivitas.,https://www.omahbse.com/ktsp/file/sd-5_ipa_013/
197,organ tubuh manusia dan hewan,peredaran darah,apa tugas jantung dalam tubuh manusia?,jantung bertugas memompa darah ke seluruh tubuh agar oksigen dan zat makanan bisa sampai ke semua organ.,"saat berlari, denyut jantung menjadi lebih cepat karena tubuh membutuhkan lebih banyak oksigen.",jantung menjaga peredaran darah tetap lancar sehingga tubuh bisa terus beraktivitas.,https://www.omahbse.com/ktsp/file/sd-5_ipa_013/
198,organ tubuh manusia dan hewan,peredaran darah,apa tugas jantung dalam tubuh manusia?,jantung bertugas memompa darah ke seluruh tubuh agar oksigen dan zat makanan bisa sampai ke semua organ.,"saat berlari, denyut jantung menjadi lebih cepat karena tubuh membutuhkan lebih banyak oksigen.",jantung menjaga peredaran darah tetap lancar sehingga tubuh bisa terus beraktivitas.,https://www.omahbse.com/ktsp/file/sd-5_ipa_013/
199,penyesuaian makhluk hidup dengan lingkungannya,penyesuaian hewan untuk bertahan hidup,kenapa hewan perlu menyesuaikan diri dengan lingkungannya?,"hewan perlu menyesuaikan diri agar bisa bertahan hidup, mendapatkan makanan, dan melindungi diri dari perubahan lingkungan. setiap hewan memiliki bentuk tubuh atau perilaku yang membantu mereka hidup di tempat tertentu.",pinguin memiliki bulu tebal dan lapisan lemak di bawah kulit sehingga tidak kedinginan saat hidup di daerah kutub yang sangat dingin. hal ini menunjukkan bahwa tubuh hewan memang menyesuaikan diri dengan tempat hidupnya supaya tetap bisa bertahan walaupun kondisi lingkungan berubah.,"hewan perlu menyesuaikan diri dengan lingkungan agar dapat bertahan hidup. adaptasi membantu hewan mendapatkan makanan, melindungi diri dari bahaya, dan tetap hidup meskipun kondisi habitat berbeda-beda.",https://www.omahbse.com/ktsp/file/sd-5_ipa_013/
200,penyesuaian makhluk hidup dengan lingkungannya,penyesuaian hewan untuk bertahan hidup,apa alasan hewan perlu menyesuaikan diri dengan lingkungannya?,"hewan perlu menyesuaikan diri agar bisa bertahan hidup, mendapatkan makanan, dan melindungi diri dari perubahan lingkungan. setiap hewan memiliki bentuk tubuh atau perilaku yang membantu mereka hidup di tempat tertentu.",pinguin memiliki bulu tebal dan lapisan lemak di bawah kulit sehingga tidak kedinginan saat hidup di daerah kutub yang sangat dingin. hal ini menunjukkan bahwa tubuh hewan memang menyesuaikan diri dengan tempat hidupnya supaya tetap bisa bertahan walaupun kondisi lingkungan berubah.,"hewan perlu menyesuaikan diri dengan lingkungan agar dapat bertahan hidup. adaptasi membantu hewan mendapatkan makanan, melindungi diri dari bahaya, dan tetap hidup meskipun kondisi habitat berbeda-beda.",https://www.omahbse.com/ktsp/file/sd-5_ipa_013/
201,penyesuaian makhluk hidup dengan lingkungannya,penyesuaian hewan untuk bertahan hidup,mengapa hewan perlu menyesuaikan diri dengan lingkungannya?,"hewan perlu menyesuaikan diri agar bisa bertahan hidup, mendapatkan makanan, dan melindungi diri dari perubahan lingkungan. setiap hewan memiliki bentuk tubuh atau perilaku yang membantu mereka hidup di tempat tertentu.",pinguin memiliki bulu tebal dan lapisan lemak di bawah kulit sehingga tidak kedinginan saat hidup di daerah kutub yang sangat dingin. hal ini menunjukkan bahwa tubuh hewan memang menyesuaikan diri dengan tempat hidupnya supaya tetap bisa bertahan walaupun kondisi lingkungan berubah.,"hewan perlu menyesuaikan diri dengan lingkungan agar dapat bertahan hidup. adaptasi membantu hewan mendapatkan makanan, melindungi diri dari bahaya, dan tetap hidup meskipun kondisi habitat berbeda-beda.",https://www.omahbse.com/ktsp/file/sd-5_ipa_013/
202,penyesuaian makhluk hidup dengan lingkungannya,penyesuaian hewan untuk memperoleh makanan,kenapa bentuk paruh burung berbeda-beda?,"bentuk paruh burung berbeda-beda karena menyesuaikan jenis makanan dan cara mendapatkannya. ada paruh untuk mengoyak, ada yang untuk memakan biji, dan ada juga yang untuk mengisap nektar.","elang memakai paruh runcing untuk mengoyak mangsa, kolibri memakai paruh panjang dan runcing untuk mengisap nektar, sedangkan pipit memakai paruh pendek untuk memakan biji-bijian. hal ini menunjukkan bahwa bentuk tubuh hewan sangat berhubungan dengan jenis makanan yang tersedia di habitatnya dan cara mereka mendapatkannya.","bentuk tubuh hewan sering disesuaikan dengan jenis makanan dan cara mendapatkannya. karena itu, paruh, kaki, atau bagian tubuh lain dapat berbeda sesuai lingkungan tempat hewan hidup.",https://www.omahbse.com/ktsp/file/sd-5_ipa_013/
203,penyesuaian makhluk hidup dengan lingkungannya,penyesuaian hewan untuk memperoleh makanan,apa alasan bentuk paruh burung berbeda-beda?,"bentuk paruh burung berbeda-beda karena menyesuaikan jenis makanan dan cara mendapatkannya. ada paruh untuk mengoyak, ada yang untuk memakan biji, dan ada juga yang untuk mengisap nektar.","elang memakai paruh runcing untuk mengoyak mangsa, kolibri memakai paruh panjang dan runcing untuk mengisap nektar, sedangkan pipit memakai paruh pendek untuk memakan biji-bijian. hal ini menunjukkan bahwa bentuk tubuh hewan sangat berhubungan dengan jenis makanan yang tersedia di habitatnya dan cara mereka mendapatkannya.","bentuk tubuh hewan sering disesuaikan dengan jenis makanan dan cara mendapatkannya. karena itu, paruh, kaki, atau bagian tubuh lain dapat berbeda sesuai lingkungan tempat hewan hidup.",https://www.omahbse.com/ktsp/file/sd-5_ipa_013/
204,penyesuaian makhluk hidup dengan lingkungannya,penyesuaian hewan untuk memperoleh makanan,mengapa bentuk paruh burung berbeda-beda?,"bentuk paruh burung berbeda-beda karena menyesuaikan jenis makanan dan cara mendapatkannya. ada paruh untuk mengoyak, ada yang untuk memakan biji, dan ada juga yang untuk mengisap nektar.","elang memakai paruh runcing untuk mengoyak mangsa, kolibri memakai paruh panjang dan runcing untuk mengisap nektar, sedangkan pipit memakai paruh pendek untuk memakan biji-bijian. hal ini menunjukkan bahwa bentuk tubuh hewan sangat berhubungan dengan jenis makanan yang tersedia di habitatnya dan cara mereka mendapatkannya.","bentuk tubuh hewan sering disesuaikan dengan jenis makanan dan cara mendapatkannya. karena itu, paruh, kaki, atau bagian tubuh lain dapat berbeda sesuai lingkungan tempat hewan hidup.",https://www.omahbse.com/ktsp/file/sd-5_ipa_013/
205,penyesuaian makhluk hidup dengan lingkungannya,penyesuaian hewan untuk memperoleh makanan,kenapa kaki bebek berselaput?,kaki bebek berselaput supaya bebek mudah berenang dan tidak tenggelam saat mencari makan di tempat berlumpur. selaput pada kaki membantu bebek mendorong air atau lumpur saat bergerak.,"saat bebek berjalan di tanah becek, kakinya tidak mudah terperosok karena bentuk kakinya memang cocok untuk lingkungan berlumpur. hal ini menunjukkan bahwa bentuk tubuh hewan sangat berhubungan dengan jenis makanan yang tersedia di habitatnya dan cara mereka mendapatkannya.","bentuk tubuh hewan sering disesuaikan dengan jenis makanan dan cara mendapatkannya. karena itu, paruh, kaki, atau bagian tubuh lain dapat berbeda sesuai lingkungan tempat hewan hidup.",https://www.omahbse.com/ktsp/file/sd-5_ipa_013/
206,penyesuaian makhluk hidup dengan lingkungannya,penyesuaian hewan untuk memperoleh makanan,apa alasan kaki bebek berselaput?,kaki bebek berselaput supaya bebek mudah berenang dan tidak tenggelam saat mencari makan di tempat berlumpur. selaput pada kaki membantu bebek mendorong air atau lumpur saat bergerak.,"saat bebek berjalan di tanah becek, kakinya tidak mudah terperosok karena bentuk kakinya memang cocok untuk lingkungan berlumpur. hal ini menunjukkan bahwa bentuk tubuh hewan sangat berhubungan dengan jenis makanan yang tersedia di habitatnya dan cara mereka mendapatkannya.","bentuk tubuh hewan sering disesuaikan dengan jenis makanan dan cara mendapatkannya. karena itu, paruh, kaki, atau bagian tubuh lain dapat berbeda sesuai lingkungan tempat hewan hidup.",https://www.omahbse.com/ktsp/file/sd-5_ipa_013/
207,penyesuaian makhluk hidup dengan lingkungannya,penyesuaian hewan untuk memperoleh makanan,mengapa kaki bebek berselaput?,kaki bebek berselaput supaya bebek mudah berenang dan tidak tenggelam saat mencari makan di tempat berlumpur. selaput pada kaki membantu bebek mendorong air atau lumpur saat bergerak.,"saat bebek berjalan di tanah becek, kakinya tidak mudah terperosok karena bentuk kakinya memang cocok untuk lingkungan berlumpur. hal ini menunjukkan bahwa bentuk tubuh hewan sangat berhubungan dengan jenis makanan yang tersedia di habitatnya dan cara mereka mendapatkannya.","bentuk tubuh hewan sering disesuaikan dengan jenis makanan dan cara mendapatkannya. karena itu, paruh, kaki, atau bagian tubuh lain dapat berbeda sesuai lingkungan tempat hewan hidup.",https://www.omahbse.com/ktsp/file/sd-5_ipa_013/
208,penyesuaian makhluk hidup dengan lingkungannya,penyesuaian hewan untuk memperoleh makanan,bagaimana kelelawar bisa mencari makan di malam hari tanpa menabrak benda?,"kelelawar memiliki pendengaran yang sangat tajam sehingga dapat mengetahui posisi mangsa dan benda di depannya. karena itu, kelelawar dapat terbang dan mencari makanan di malam hari meskipun suasananya gelap.","saat malam hari, kelelawar tetap bisa terbang cepat di antara pepohonan tanpa menabrak cabang karena peka terhadap suara di sekitarnya. hal ini menunjukkan bahwa bentuk tubuh hewan sangat berhubungan dengan jenis makanan yang tersedia di habitatnya dan cara mereka mendapatkannya.","bentuk tubuh hewan sering disesuaikan dengan jenis makanan dan cara mendapatkannya. karena itu, paruh, kaki, atau bagian tubuh lain dapat berbeda sesuai lingkungan tempat hewan hidup.",https://www.omahbse.com/ktsp/file/sd-5_ipa_013/
209,penyesuaian makhluk hidup dengan lingkungannya,penyesuaian hewan untuk memperoleh makanan,jelaskan bagaimana kelelawar bisa mencari makan di malam hari tanpa menabrak benda.,"kelelawar memiliki pendengaran yang sangat tajam sehingga dapat mengetahui posisi mangsa dan benda di depannya. karena itu, kelelawar dapat terbang dan mencari makanan di malam hari meskipun suasananya gelap.","saat malam hari, kelelawar tetap bisa terbang cepat di antara pepohonan tanpa menabrak cabang karena peka terhadap suara di sekitarnya. hal ini menunjukkan bahwa bentuk tubuh hewan sangat berhubungan dengan jenis makanan yang tersedia di habitatnya dan cara mereka mendapatkannya.","bentuk tubuh hewan sering disesuaikan dengan jenis makanan dan cara mendapatkannya. karena itu, paruh, kaki, atau bagian tubuh lain dapat berbeda sesuai lingkungan tempat hewan hidup.",https://www.omahbse.com/ktsp/file/sd-5_ipa_013/
